<<INFO>> 2021-04-17 --- 12:56:07.904465 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:57:10.029508 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 12:58:33.596989 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:03:47.283303 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.098592 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:04:18.138465 >>>> Get Process Runing List
<<INFO>> 2021-04-17 --- 13:10:11.785885 >>>> ***Plot UI Start***
<<INFO>> 2021-04-17 --- 13:10:11.826273 >>>> Get Process Runing List
<<INFO>> 2021-04-20 --- 12:29:57.500069 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:29:58.398864 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:29:58.498284 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:29:59.400259 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:29:59.509130 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:00.401293 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:00.509227 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:01.423344 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:01.528548 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:02.437947 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:02.532675 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:03.447100 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:03.533802 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:04.456294 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:04.550107 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:05.451540 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:05.562569 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:06.471713 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:06.578838 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:07.474386 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:07.583105 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:08.479792 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:08.586609 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:09.482175 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:09.592956 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:10.477129 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:10.597058 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:11.500156 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:11.624380 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:12.509626 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:12.626545 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:13.513524 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:13.639000 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:14.517084 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:14.642654 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:15.517281 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:15.652195 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:16.539745 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:16.663970 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:17.547190 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:17.672253 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:18.565706 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:18.686794 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:19.578366 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:19.702715 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:20.579257 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:20.713822 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:21.594847 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:21.717481 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:22.601607 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:22.721917 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:23.605165 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:23.735486 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:24.615853 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:24.740844 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:25.624467 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:25.752375 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:26.648934 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:26.757192 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:27.652608 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:27.760410 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:28.657477 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:28.765119 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:29.662895 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:29.769444 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:30.673552 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:30.778957 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:31.676328 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:31.786175 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:32.681970 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:32.791051 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:33.694767 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:33.804226 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:34.695558 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:34.820373 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:35.709180 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:35.834188 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:36.713929 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:36.837940 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:37.720729 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:37.837319 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:38.718799 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:38.847034 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:39.728866 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:39.851014 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:40.739123 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:40.861502 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:41.742138 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:41.868230 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:42.746536 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:42.871716 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:43.752476 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:43.877837 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:44.760223 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:44.884870 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:45.767750 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:45.891670 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:46.771469 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:46.897086 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:47.783908 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:47.909446 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:48.789720 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:48.912794 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:49.795525 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:49.919966 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:50.808946 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:50.933486 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:51.811789 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:51.937035 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:52.811301 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:52.951684 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:53.820586 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:53.962202 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:54.831735 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:54.971999 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:55.845973 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:55.984880 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:56.856743 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:56.995897 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:57.866934 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:58.008033 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:58.876383 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:30:59.016612 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:30:59.880646 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:00.021578 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:00.895262 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:01.023685 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:01.901574 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:02.033391 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:02.917541 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:03.040907 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:03.931448 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:04.055559 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:04.933450 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:05.058511 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:05.946259 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:06.069160 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:06.951284 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:07.076062 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:07.955700 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:08.079589 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:08.957802 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:09.076970 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:09.970514 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:10.091881 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:10.977524 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:11.099273 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:11.981577 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:12.107708 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:12.989510 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:13.113569 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:13.995652 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:14.121573 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:15.004803 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:15.130578 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:16.019010 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:16.142539 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:17.027660 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:17.152561 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:18.032773 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:18.156745 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:19.040374 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:19.165154 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:20.044933 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:20.168128 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:21.056342 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:21.178127 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:22.062646 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:22.186640 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:23.066162 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:23.189034 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:24.072575 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:24.194977 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:25.077434 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:25.203063 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:26.090668 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:26.214399 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:27.101457 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:27.227408 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:28.108216 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:28.234441 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:29.119141 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:29.238339 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:30.127557 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:30.251961 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:31.132748 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:31.256410 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:32.139401 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:32.263198 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:33.142017 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:33.267214 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:34.146896 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:34.264426 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:35.155571 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:35.279638 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:36.157861 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:36.282895 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:37.165792 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:37.290867 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:38.179338 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:38.305664 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:39.189689 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:39.310774 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:40.200565 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:40.324580 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:41.210515 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:41.334262 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:42.218800 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:42.343491 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:43.228198 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:43.354441 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:44.235656 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:44.362071 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:45.243160 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:45.368220 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:46.257345 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:46.374809 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:47.264051 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:47.388961 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:48.271002 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:48.395696 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:49.273386 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:49.398614 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:50.281429 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:50.403552 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:51.295919 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:51.405236 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:52.298692 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:52.403792 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:53.303844 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:53.417722 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:54.305177 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:54.428392 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:55.316256 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:55.439047 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:56.327047 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:56.450668 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:57.332811 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:57.456455 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:58.338183 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:58.462040 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:31:59.345082 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:31:59.468455 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:00.350068 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:00.475655 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:01.362357 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:01.484366 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:02.368721 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:02.493818 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:03.383906 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:03.506851 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:04.390555 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:04.514475 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:05.405112 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:05.537629 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:06.407993 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:06.532926 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:07.423254 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:07.532972 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:08.431950 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:08.546085 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:09.444520 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:09.543665 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:10.446816 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:10.558750 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:11.450941 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:11.561980 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:12.455532 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:12.565973 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:13.459336 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:13.568536 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:14.460870 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:14.569427 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:15.473586 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:15.569527 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:16.486831 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:16.583867 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:17.489201 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:17.581150 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:18.500996 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:18.596939 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:19.502789 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:19.597303 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:20.515391 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:20.598410 >>>> Get Cpu Percent Pid 1916
<<INFO>> 2021-04-20 --- 12:32:21.530070 >>>> Get Memory Percent Pid-- 1916
<<INFO>> 2021-04-20 --- 12:32:21.622221 >>>> Get Cpu Percent Pid 1916
